id,company_id,title,url,source,content,published_date,created_at
0,15,"Serigne Abdou Khadre Fall, is an inspiring young agripreneur and founder of OVAVITECH, and participant of the Suqali program, which advanced financial inclusion for young entrepreneurs in Senegal. Ser...",https://www.linkedin.com/posts/the-mastercard-foundation_serigne-abdou-khadre-fall-is-an-inspiring-activity-7372615089536782336-SlP0?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"Serigne Abdou Khadre Fall, is an inspiring young agripreneur and founder of OVAVITECH, and participant of the Suqali program, which advanced financial inclusion for young entrepreneurs in Senegal. Serigne visited his university to share his entrepreneurial journey with students and offered advice, encouraging them to embark on agricultural entrepreneurship once they have completed their studies.

Watch the full video here:  https://ow.ly/iS4U50WVV3w",,2025-09-29T12:12:31.261249
0,15,"Mastercard Foundation 2026 Internship Program Update 📣

Thank you to all the talented young professionals who applied. We are inspired by your ambition and enthusiasm. The application period is closed...",https://www.linkedin.com/posts/the-mastercard-foundation_mastercard-foundation-2026-internshipprogram-activity-7372260315167686656-QVEA?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"Mastercard Foundation 2026 Internship Program Update 📣

Thank you to all the talented young professionals who applied. We are inspired by your ambition and enthusiasm. The application period is closed, and submissions are being carefully reviewed by our team. Applicants can expect to hear back from us by email by latest September 19.

We encourage you to explore our careers page to stay informed about exciting future opportunities with us: https://ow.ly/GESq50WVKv5",,2025-09-29T12:12:31.261254
0,15,"At #AFSForum2025, we proudly supported 19 young agripreneurs in showcasing their innovations and amplifying their voices to transform Africa's food system.

On the final day of the Forum, Nana Kusi Ap...",https://www.linkedin.com/posts/the-mastercard-foundation_afsforum2025-activity-7371940639279648768-3lqz?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"At #AFSForum2025, we proudly supported 19 young agripreneurs in showcasing their innovations and amplifying their voices to transform Africa's food system.

On the final day of the Forum, Nana Kusi Appiah, CEO and Founder of GanaGert, shared his reflections, insights, and calls to action for creating more resilient food systems. Learn more: https://ow.ly/xttm50WViOv",,2025-09-29T12:12:31.261257
0,15,"In 2017 the Mastercard Foundation co-created the EleV Program in partnership with Indigenous youth and communities across Canada. Today, EleV works closely with more than 65 partners in all regions of...",https://www.linkedin.com/posts/elev-indigenous_in-2017-the-mastercard-foundation-co-created-activity-7371573298171772931-FLe0?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"In 2017 the Mastercard Foundation co-created the EleV Program in partnership with Indigenous youth and communities across Canada. Today, EleV works closely with more than 65 partners in all regions of the country to support Indigenous youth to achieve post-secondary education and transition to meaningful livelihoods.

Marking a decade of work under the Truth and Reconciliation Commission, we’re building on the impact of EleV through a new commitment that recognizes the leadership and positive outcomes of 30 organizations that are advancing post-secondary education for Indigenous youth across Canada. This funding will enable these organizations to scale and strengthen programs in trades, technology, healthcare, and engineering. Over the next ten years, it will also double the number of Indigenous youth who can access and benefit from these opportunities.

Check out our website to learn more https://lnkd.in/dEh6kEKu",,2025-09-29T12:12:31.261260
0,15,"In Burundi, waterborne diseases affect over 23% of children under five. Olivier Nihimbazwe, a RUFORUM TAGDev alum, is determined to change this statistic. 

After earning a Master's in Food Security a...",https://www.linkedin.com/posts/the-mastercard-foundation_in-burundi-waterborne-diseases-affect-over-activity-7371545327134232576-wC65?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"In Burundi, waterborne diseases affect over 23% of children under five. Olivier Nihimbazwe, a RUFORUM TAGDev alum, is determined to change this statistic. 

After earning a Master's in Food Security and Community Nutrition from Gulu University, Olivier returned to his home country with a mission to transform his community.

Through his social enterprise, Water for Development, Olivier and his team collaborate with local community leaders, NGOs, and government stakeholders to provide nearly 200,000 people in waterborne disease-affected areas with daily access to safe drinking water. 

The TAGDev 1.0 program, in partnership with RUFORUM, has empowered young people, particularly in rural areas, to become changemakers through entrepreneurial ventures, innovative farming practices, and inclusive community development. 

Watch Olivier's inspiring journey here: https://ow.ly/lWQg50WUybU",,2025-09-29T12:12:31.261263
0,15,We're thrilled to announce $235 million in funding to 30 post-secondary institutions and national Indigenous-led organizations in recognition of their achievements and impact in education for Indigeno...,https://www.linkedin.com/posts/the-mastercard-foundation_were-thrilled-to-announce-235-million-in-activity-7371166804888428545-pvyx?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"We're thrilled to announce $235 million in funding to 30 post-secondary institutions and national Indigenous-led organizations in recognition of their achievements and impact in education for Indigenous youth across Canada. 
 
The Truth and Reconciliation Commission of Canada (TRC) highlighted education as a critical path towards reconciliation. Marking a decade of work under the TRC, this funding recognizes the leadership and positive outcomes of these 30 institutions. Over the next decade, it will help scale programs that support Indigenous youth, enabling thousands of young people to learn and train in areas like trades, technology, healthcare, and engineering.  
 
Indigenous youth are the fastest-growing population in Canada. Supporting their education now and in the future helps build a stronger, better country for everyone. 
 
Learn more: https://ow.ly/SfVt50WTPzi",,2025-09-29T12:12:31.261266
0,15,"Over 1.13 million primary-aged children in Kenya are excluded from education due to poverty, child labour, early marriages, nomadic lifestyles, disability, and climate shocks.

The September edition o...",https://www.linkedin.com/posts/the-mastercard-foundation_edtechmondays-activity-7370818204069306371-y5VO?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"Over 1.13 million primary-aged children in Kenya are excluded from education due to poverty, child labour, early marriages, nomadic lifestyles, disability, and climate shocks.

The September edition of #EdTechMondays Africa unpacks Recommendation 8 from the 2024 Mastercard Foundation EdTech Conference: Diversify learning pathways for out-of-school youth. The episode explores how alternative learning models, community-based education centres, vocational training, and digital and blended learning solutions can create flexible and accessible education opportunities, especially for young people in marginalized communities. Watch the full episode here: https://ow.ly/fBCJ50WT780",,2025-09-29T12:12:31.261272
0,15,"The agricultural sector has significant potential to absorb Africa's growing workforce. However, realizing this potential requires addressing key challenges, including access to land, finance, markets...",https://www.linkedin.com/posts/the-mastercard-foundation_entrepreneurship-agrifood-systems-activity-7370149098827669504-32jH?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"The agricultural sector has significant potential to absorb Africa's growing workforce. However, realizing this potential requires addressing key challenges, including access to land, finance, markets, and technical training driven by inclusive policies.

At #AFSForum2025, we brought together youth leaders and senior experts to discuss what is needed to accelerate investment in youth entrepreneurship. https://ow.ly/pwlz50WSAkl",,2025-09-29T12:12:31.261275
0,15,"The African Food Systems Forum 2025 brought together leaders, policy makers, innovators, and change makers. The Forum elevated the voices of young leaders, whose ideas and experiences shaped conversat...",https://www.linkedin.com/posts/the-mastercard-foundation_african-food-systems-forum-2025-highlights-activity-7369791439226060801-gpm-?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"The African Food Systems Forum 2025 brought together leaders, policy makers, innovators, and change makers. The Forum elevated the voices of young leaders, whose ideas and experiences shaped conversations on the future of Africa’s Agrifood systems.

Swipe to take a look back at key moments from #AFSForum2025 and learn more here: https://ow.ly/Nior50WS84n",,2025-09-29T12:12:31.261279
0,15,"On August 14, 2025, over 300 senior policymakers, financial executives, fintech innovators, young entrepreneurs, and development partners gathered in Addis Ababa for the Third Knowledge Series confere...",https://www.linkedin.com/posts/the-mastercard-foundation_ai-innovation-took-center-stage-at-third-activity-7369737383497465861-5R8t?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAEPEv94BTTRP8eEGaPoYtblp-iZUDdlaDmA,LinkedIn,"On August 14, 2025, over 300 senior policymakers, financial executives, fintech innovators, young entrepreneurs, and development partners gathered in Addis Ababa for the Third Knowledge Series conference. Stakeholders explored how artificial intelligence is unlocking opportunities for underserved markets, particularly micro, small, and medium enterprises (MSMEs) and smallholder farmers.

Learn more https://ow.ly/A63r50WRTxK",,2025-09-29T12:12:31.261282
